GeneID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
339456,2.6403681268209263,-0.16001151172466527,0.537407055981146,-0.29774732196720355,0.7658960228190577,0.9565004992869588
5590,80.54999982884763,0.013424867200230513,0.12140121045347958,0.11058264699407476,0.9119473087715302,0.9870721279386098
100506504,21.82470493720264,0.1435818831930556,0.21439012705129393,0.6697224595547858,0.5030347315337833,0.8645655164261482
199990,722.9628806764747,-0.19344370702886873,0.1081331899857843,-1.7889392429308686,0.07362460090076063,0.4297375341936686
112268219,73.0819720959307,-0.19157705773317388,0.13255696913151208,-1.445243196101647,0.14838958708619002,0.5830766874226216
105378593,9.13613737650532,0.18043969664928397,0.30917192634800433,0.5836225131455849,0.5594743100905548,0.8939328118873143
6497,2731.1757997535187,0.20812978498887497,0.0789053774246631,2.6377135726597616,0.008346704816285935,0.12403320094131197
79906,71.91167241273816,-0.019578090228268837,0.13966852827268517,-0.1401753886175781,0.8885214169328054,0.9833502649601915
100129534,30.77112310140834,-0.11796203202098116,0.2037773846170757,-0.5788769555691727,0.5626722004590213,0.8956443263440541
11079,2757.3890137333774,0.005075740907939972,0.07276991331497576,0.06975054217764755,0.9443922128679345,0.9930439723187504
5192,497.8302196681162,0.19541485346865106,0.07419393048292197,2.633838808602165,0.008442555763899387,0.1246793908491067
9651,5.986808619880666,0.41952438866911623,0.372474486839596,1.126317112961839,0.2600313167835758,0.7078741329299238
55229,374.030530749434,0.05954677288957353,0.11345173893328472,0.5248643471616596,0.5996774956078672,0.9087807238785393
115110,84.96592757785683,-0.13696753923081603,0.24426128838129585,-0.5607419011767737,0.5749734983078805,0.900047410458115
8764,553.0706238036377,-0.03038250690676638,0.19150551538155489,-0.15865081925307678,0.873943987836064,0.982245186519086
100996583,1.3093892075117244,-0.29066794166457943,0.8169043205527464,-0.35581638430789936,0.7219780781548868,
127281,464.17145367478594,-0.13099050782090527,0.08294500749827591,-1.5792452345444425,0.11427981809900788,0.5185663323946011
79258,52.05080682945873,-0.123991251292372,0.14801455904195238,-0.8376963191656616,0.402201281237614,0.8190880197451527
100287898,10.907629291586716,-0.11411465565269566,0.3012723026007075,-0.3787757940826642,0.7048543638796576,0.9410232309839837
440556,8.680966548676583,-0.8727640558538796,0.35858304696427107,-2.4339244792597268,0.014936111025357872,0.17920326752193988
63976,64.09898555004696,-0.8094252559802158,0.18495367865683673,-4.3763674335022245,1.2067352712960841e-05,0.0010729340801272714
